,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
9621,0,57.34520547945207,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9622,0,59.301369863013704,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9623,0,52.06027397260274,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9625,0,29.21095890410959,4.263013698630137,1,0,0,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9626,0,64.91506849315068,-1000.6657534246576,1,0,0,1,1,False,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9631,0,55.48767123287672,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9632,0,36.536986301369865,3.9342465753424656,1,0,0,0,2,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9639,0,60.04383561643836,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9643,0,54.969863013698635,9.936986301369863,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9644,0,52.52054794520548,13.602739726027398,1,0,0,0,2,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9646,0,54.750684931506854,2.512328767123288,1,0,0,0,1,False,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9647,0,39.72054794520548,16.775342465753425,1,0,0,1,2,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9651,0,51.06849315068493,3.0136986301369864,1,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9652,1,34.945205479452056,5.767123287671232,1,0,0,0,3,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9654,3,47.386301369863006,8.432876712328767,1,0,0,1,5,False,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9655,0,25.115068493150684,2.5945205479452054,1,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
9656,2,36.282191780821925,1.7643835616438357,1,0,0,0,4,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9657,0,60.2986301369863,30.364383561643837,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9659,0,65.12328767123286,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9672,0,27.14794520547945,8.35068493150685,1,1,0,0,2,False,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
9673,0,33.00821917808219,4.347945205479451,1,0,0,0,2,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
9677,0,27.602739726027398,1.2602739726027397,1,0,1,1,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9686,0,35.49315068493151,2.512328767123288,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9688,0,58.909589041095884,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9689,1,37.663013698630145,17.186301369863013,1,0,0,0,3,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9691,0,43.52602739726027,0.5945205479452055,1,1,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9694,0,50.89041095890411,11.268493150684929,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9704,1,43.42739726027397,6.347945205479452,1,0,0,0,3,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9706,0,49.98630136986301,9.019178082191779,1,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9708,0,45.446575342465756,12.698630136986301,1,0,0,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9709,0,53.57534246575342,-1000.6657534246576,1,0,1,0,2,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9710,0,44.32602739726028,8.517808219178082,1,1,1,0,1,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9711,1,31.046575342465754,1.1753424657534246,1,0,0,0,3,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9712,0,47.254794520547954,11.038356164383561,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9713,0,52.81095890410959,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9716,0,26.80821917808219,3.684931506849315,1,0,0,1,1,False,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9717,0,44.53972602739726,2.345205479452055,1,0,0,0,2,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
9718,0,26.473972602739725,1.282191780821918,1,0,1,0,2,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9719,0,57.115068493150694,3.9561643835616436,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9720,0,50.93424657534246,29.887671232876716,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9721,0,47.01369863013698,4.452054794520548,1,0,1,1,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9722,0,55.43561643835615,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9723,1,33.775342465753425,11.202739726027398,1,0,0,0,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9724,1,43.48493150684931,24.709589041095892,1,1,0,0,2,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9725,0,25.5972602739726,2.2602739726027403,1,1,1,0,2,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9726,1,31.16986301369863,3.0136986301369864,1,0,0,1,3,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9727,0,55.969863013698635,0.9534246575342464,1,0,0,0,2,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9728,0,38.936986301369856,9.123287671232877,1,0,0,0,2,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9729,0,36.915068493150685,8.284931506849315,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9730,1,35.041095890410965,9.12054794520548,1,0,0,1,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9735,0,54.52054794520548,9.531506849315068,1,1,0,0,2,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9736,0,38.706849315068496,1.0246575342465754,1,0,0,1,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9737,0,28.405479452054795,3.4493150684931506,1,1,0,0,2,False,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9744,0,34.013698630136986,10.123287671232877,1,0,0,0,2,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9747,0,57.19178082191781,10.36986301369863,1,0,0,0,2,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9752,0,51.46027397260274,1.0273972602739727,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9753,1,29.95616438356164,1.2712328767123289,1,0,0,0,2,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9754,0,28.86849315068493,7.523287671232878,1,0,0,0,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9755,0,53.32876712328767,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9756,0,47.73150684931507,0.5178082191780822,1,0,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9757,2,28.21095890410959,5.597260273972603,1,0,0,1,4,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9758,0,56.03287671232878,20.02739726027397,1,0,1,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9759,0,60.29041095890411,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9760,0,46.115068493150694,-1000.6657534246576,1,0,1,0,2,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9761,0,63.049315068493144,-1000.6657534246576,1,0,0,0,2,False,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9762,0,64.93150684931507,1.9506849315068493,1,1,1,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9763,0,54.553424657534244,13.624657534246573,1,0,1,0,2,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9764,0,27.93972602739726,1.5342465753424657,1,0,1,0,1,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
9765,0,26.876712328767123,8.2,1,1,0,0,2,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9768,0,59.950684931506856,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
9770,0,45.673972602739724,0.2712328767123288,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9771,0,40.298630136986304,4.854794520547945,1,0,0,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9772,1,39.72054794520548,1.0164383561643835,1,0,0,1,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9773,0,29.34794520547945,0.5945205479452055,1,0,0,0,2,True,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9774,0,42.123287671232866,17.857534246575337,1,0,0,0,2,False,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9775,0,59.78082191780822,1.0136986301369864,1,0,1,0,1,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9776,0,54.44383561643836,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9777,0,57.893150684931506,25.695890410958906,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9778,0,41.950684931506856,-1000.6657534246576,1,0,0,0,2,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9779,0,46.91506849315069,8.783561643835617,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9780,2,42.09041095890411,9.115068493150686,1,0,0,0,4,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9781,0,61.16986301369864,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9782,0,53.8958904109589,9.523287671232877,1,0,0,0,1,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
9783,0,37.350684931506855,15.945205479452055,1,0,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9784,1,51.465753424657535,13.93972602739726,1,0,0,0,3,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9785,0,40.016438356164386,10.35068493150685,1,1,1,0,2,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9786,0,55.08767123287672,22.02739726027397,1,1,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9787,0,54.871232876712334,2.2602739726027403,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
9788,0,42.44931506849315,24.213698630136985,1,0,0,0,1,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9789,2,29.134246575342466,0.27945205479452057,1,0,0,0,4,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9791,0,58.049315068493144,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9792,1,42.57808219178082,8.93972602739726,1,0,0,0,3,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9793,1,34.9041095890411,9.6,1,0,0,0,3,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9794,1,32.07397260273972,6.347945205479452,1,0,0,0,3,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9795,0,44.789041095890404,12.435616438356163,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9797,1,44.11232876712329,13.52054794520548,1,0,0,0,3,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
9798,2,45.14794520547945,11.183561643835617,1,0,0,0,4,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9800,1,55.94520547945206,-1000.6657534246576,1,0,1,0,3,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9801,0,38.58904109589041,2.8465753424657536,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9802,0,42.57808219178082,2.4273972602739726,1,1,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9804,0,54.221917808219175,-1000.6657534246576,1,0,0,0,1,False,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9806,0,43.06575342465754,1.3452054794520547,1,0,0,1,2,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9807,0,29.8,2.0986301369863014,1,0,0,1,2,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9808,0,47.745205479452046,13.353424657534244,1,0,0,1,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9809,0,64.0958904109589,3.5287671232876714,1,0,1,0,2,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9810,0,59.95616438356164,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9811,0,38.30958904109589,7.783561643835616,1,1,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9812,0,54.490410958904114,9.863013698630136,1,1,0,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9813,0,45.69315068493151,19.704109589041096,1,0,0,0,2,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9814,0,63.794520547945204,14.860273972602739,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9815,1,52.43835616438356,2.4301369863013704,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
9816,0,59.33150684931507,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9817,0,63.95890410958904,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9818,2,28.56164383561644,5.4301369863013695,1,0,0,1,4,False,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9819,0,35.876712328767134,10.18082191780822,1,1,1,0,2,False,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9820,0,65.06849315068493,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9821,0,46.35616438356164,5.263013698630137,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9822,0,48.31506849315068,15.45753424657534,1,0,1,0,2,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9823,0,40.583561643835615,8.123287671232879,1,0,1,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9824,0,37.11232876712329,5.868493150684931,1,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
9825,0,52.2931506849315,16.78904109589041,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9826,1,42.3041095890411,1.1863013698630136,1,0,0,0,3,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9827,0,27.591780821917812,4.515068493150685,1,1,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
9828,0,57.084931506849315,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9829,0,33.249315068493146,3.4301369863013704,1,0,0,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9830,0,41.1972602739726,5.767123287671232,1,0,0,0,2,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9831,0,36.93150684931507,14.52054794520548,1,1,1,0,2,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9832,0,48.580821917808215,18.857534246575337,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9833,2,48.24657534246575,2.5945205479452054,1,0,0,0,4,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9834,0,42.249315068493146,3.2821917808219183,1,0,1,0,2,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9835,0,59.005479452054786,37.630136986301366,1,0,0,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9836,0,32.37808219178082,8.85753424657534,1,0,0,0,2,False,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
9837,0,41.315068493150676,15.276712328767125,1,0,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9838,0,39.72602739726028,1.2575342465753423,1,1,0,0,2,True,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
9839,0,31.734246575342464,3.9315068493150687,1,1,1,0,2,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9840,0,41.90958904109589,2.4246575342465757,1,1,1,1,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9841,0,28.5013698630137,6.013698630136986,1,0,1,0,2,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9842,0,54.15068493150685,27.19178082191781,1,1,1,0,1,False,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
9843,0,59.93972602739726,-1000.6657534246576,1,0,0,0,2,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9844,0,51.78356164383562,3.767123287671233,1,0,0,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9845,0,46.50136986301371,8.013698630136986,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9846,3,29.734246575342464,2.9534246575342467,1,0,0,0,5,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9847,0,54.80821917808219,-1000.6657534246576,1,0,1,0,2,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9848,0,55.57260273972603,1.5260273972602743,1,0,0,0,2,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9849,1,42.55890410958904,1.6082191780821915,1,0,0,0,3,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9850,0,43.282191780821925,11.279452054794518,1,0,1,1,1,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9851,0,49.34794520547946,3.2684931506849315,1,1,1,0,1,False,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
9852,0,45.77534246575343,15.780821917808215,1,1,0,0,2,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9853,0,55.57534246575342,2.0986301369863014,1,0,1,1,2,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9854,0,54.64383561643836,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9855,0,28.96986301369863,0.3452054794520548,1,0,0,0,1,False,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9857,0,57.14794520547945,11.019178082191779,1,0,1,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9858,0,54.91780821917809,11.876712328767125,1,0,0,0,2,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9859,0,53.2958904109589,5.367123287671234,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9860,0,31.684931506849317,3.953424657534247,1,0,1,0,1,False,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9861,0,58.38356164383562,-1000.6657534246576,1,0,0,0,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9862,0,58.56712328767122,-1000.6657534246576,1,0,0,1,2,False,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9863,0,66.67123287671232,-1000.6657534246576,1,0,0,0,1,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9864,1,26.843835616438355,3.9342465753424656,1,0,0,1,3,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9865,0,48.39178082191781,4.682191780821919,1,1,1,0,2,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9866,1,34.293150684931504,10.35068493150685,1,0,1,1,3,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9867,0,39.863013698630134,8.873972602739727,1,0,1,1,2,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9868,3,43.32876712328767,23.383561643835613,1,0,1,1,5,False,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9869,0,56.75342465753425,3.024657534246576,1,1,1,0,2,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9870,0,31.04383561643836,3.0986301369863014,1,1,1,0,1,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
9871,0,57.29041095890411,3.0136986301369864,1,0,0,1,2,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9872,0,52.95890410958904,-1000.6657534246576,1,0,0,0,2,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9873,0,62.79178082191781,5.515068493150685,1,0,0,0,2,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9875,0,47.65479452054793,4.682191780821919,1,1,1,0,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9876,0,41.484931506849314,12.602739726027398,1,0,0,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9877,0,41.75616438356165,6.934246575342466,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9878,0,28.80821917808219,1.0986301369863014,1,0,0,0,1,False,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9879,1,48.93150684931507,6.682191780821919,1,0,0,0,3,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9880,0,54.10410958904109,2.0356164383561643,1,1,0,1,2,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9881,0,31.495890410958904,10.197260273972603,1,1,1,0,2,False,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9882,0,53.386301369863006,1.6082191780821915,1,0,0,0,2,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9883,1,28.189041095890413,6.432876712328768,1,0,0,0,2,False,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9884,1,43.30958904109588,1.263013698630137,1,0,0,0,3,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9885,0,41.18356164383562,0.8465753424657534,1,0,0,0,2,False,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9886,0,34.68767123287671,1.0986301369863014,1,0,0,0,2,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9888,0,46.320547945205476,1.1753424657534246,1,0,0,0,2,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9890,2,42.35616438356164,19.18904109589041,1,0,0,0,4,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
9892,1,29.85753424657534,1.0986301369863014,1,0,0,0,2,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
9893,0,55.22739726027398,9.76986301369863,1,0,0,0,2,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
9894,0,52.13698630136986,7.2027397260273975,1,0,0,0,1,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
9895,0,58.049315068493144,-1000.6657534246576,1,0,0,0,1,False,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
